step_index,original_time_index,v,CA_feed_measured,CB_feed_measured,CC_feed_measured,T_feed_measured,F_A_feed,F_B_feed,F_C_feed,F_feed,z_A,z_B,z_C,P_cooler,T_cooler_out,beta_cooler,UA_required,Q_cooler,x_A_cooler,x_B_cooler,x_C_cooler,y_A_cooler,y_B_cooler,y_C_cooler,P_flash,T_flash_true,beta_flash,phase_state,K_A_flash,K_B_flash,K_C_flash,F_vap_true,F_vap_measured,F_liq_true,F_liq_measured,y_A_true,y_B_true,y_C_true,y_A_measured,y_B_measured,y_C_measured,x_A_true,x_B_true,x_C_true,x_A_measured,x_B_measured,x_C_measured,T_vap_true,T_vap_measured,T_liq_true,T_liq_measured
32,32.0,0.000804,34.1874531593648,40.44208071926992,41.85198535700895,1292.1101696620842,0.0274867123401293,0.03251543289829301,0.0336489962270352,0.09365114146545751,0.29350109256562085,0.34719740079501404,0.35930150663936505,2.0,354.2837155663981,0.35000000000582077,12.61392813847918,5778.232984308993,0.4168030917958657,0.10800669233170904,0.47519021587242527,0.06451166542692324,0.7914087165064009,0.14407961806667588,2.0,354.2837155663981,0.2681372155493591,two-phase,0.075,6.0,0.175,0.025111356305566903,0.02507276697651295,0.0685397851598906,0.06844755167654457,0.029273098542012373,0.8899888048528134,0.0807380966051742,0.030522855771261608,0.890622152377917,0.07885499185082134,0.3903079805347166,0.14833146746579756,0.46136055199948584,0.3906965551404511,0.1483738687522571,0.46092957610729185,354.2837155663981,354.34244133257255,354.2837155663981,354.46313874433093
33,33.0,0.000804,36.69128804974569,40.50929882398243,40.794895040461554,1292.5818675561538,0.029499795591995535,0.03256947625448187,0.03279909561253109,0.0948683674590085,0.3109550251799373,0.3433122876132,0.34573268720686257,2.0,356.17889501305604,0.35000000000582077,12.79512863886944,5903.898198490337,0.4397699919154929,0.10557209450844678,0.4546579135760605,0.0717272298169777,0.7848297890877867,0.14344298109523565,2.0,356.17889501305604,0.2618283718766179,two-phase,0.075,6.0,0.175,0.024839230194384915,0.02477858973001633,0.07002913726462359,0.0701241669335807,0.030775082370480093,0.8920516152841695,0.07717330234535026,0.03175285693913182,0.8898120073024806,0.07843513575838769,0.41033443163236855,0.1486752692234369,0.4409902991441945,0.4103510184514177,0.14935935782536083,0.4402896237232214,356.17889501305604,356.2383902588737,356.17889501305604,356.029005485095
34,34.0,0.000804,34.45806871859516,40.44816742982693,41.3469029284754,1291.2807810891748,0.027704287249750506,0.032520326613580855,0.03324290995449422,0.09346752381782558,0.2964054905717627,0.34793183006500883,0.3556626793632285,2.0,354.12806347962976,0.35000000000582077,12.616966447801337,5773.049798108634,0.4210675241618818,0.108338278657968,0.47059419718015033,0.06489028533609287,0.7928912826720829,0.14221843199182424,2.0,354.12806347962976,0.26889783117803745,two-phase,0.075,6.0,0.175,0.025133214440194857,0.02517965906894987,0.06833430937763073,0.06801332418308308,0.02959046202456613,0.8904246688819373,0.07998486909349665,0.029464445563523654,0.8894767688127699,0.0810587856237063,0.39453949367619556,0.14840411148608312,0.45705639483772137,0.3951296734143076,0.1489206938767476,0.45594963270894473,354.12806347962976,354.05560609681095,354.12806347962976,354.1272908515192
35,35.0,0.001459,44.53732518257471,39.77659348530055,41.881988392802825,1291.597820915243,0.06497995744137651,0.05803404989505351,0.06110582106509932,0.18411982840152935,0.35292210516114497,0.31519717565938954,0.3318807191794654,2.0,366.4943366871918,0.35000000000582077,24.26161558860685,11617.725276912694,0.48665287608648566,0.09116372296961386,0.4221834009439005,0.1045649591604092,0.7312593020774487,0.16417573876214217,2.0,366.4943366871918,0.22235088879824616,two-phase,0.075,6.0,0.175,0.040939207490460615,0.04107786518328866,0.14318062091106873,0.14345444135003171,0.03332281324357314,0.8955506447965665,0.07112654195986028,0.03249312817379939,0.8964284992236625,0.07107837260253806,0.44430417657734256,0.1492584407982074,0.40643738262445,0.44565095558806345,0.14811735110971275,0.40623169330222386,366.4943366871918,366.5105029258297,366.4943366871918,366.5309703840852
36,36.0,0.001459,46.59553920238252,38.56249535478953,39.53330306292885,1286.0371974316022,0.0679828916962761,0.05626268072263793,0.057679089168813195,0.18192466158772722,0.3736870587141017,0.30926362721585765,0.3170493140700407,2.0,368.92263421639507,0.35000000000582077,23.951230952612544,11530.22445410072,0.5118546791055767,0.08819916220654885,0.3999461586878745,0.11709004941946363,0.7198119193698979,0.1630980312106386,2.0,368.92263421639507,0.21338827619911171,two-phase,0.075,6.0,0.175,0.03882058993431187,0.03880731941172883,0.14310407165341535,0.14287277054569184,0.03491898346516502,0.8977428099094864,0.06733820662534862,0.03582395655025515,0.8983629425428545,0.06581310090689023,0.46558644620283784,0.14962380165178596,0.38478975214537625,0.4652007818579845,0.14991963610251208,0.3848795820395033,368.92263421639507,369.1425190017433,368.92263421639507,368.83117871171567
37,37.0,0.001459,52.69448967988877,34.97892548692325,37.530944758411536,1279.6371948366927,0.07688126044295772,0.05103425228542102,0.05475764840252243,0.18267316113090118,0.4208678492614776,0.2793746600183403,0.29975749072018204,2.0,378.61383599141914,0.35000000000582077,23.661926399851694,11706.966084992826,0.5596743207777773,0.07543261089436114,0.3648930683278614,0.16308440216356446,0.6581241798144528,0.17879141802198273,2.0,378.61383599141914,0.17194751018541865,two-phase,0.075,6.0,0.175,0.03141019523415825,0.031331026797252345,0.15126296589674293,0.15178383053881211,0.037535100787066566,0.9013357607243057,0.061129138488627846,0.03836540074341248,0.900887269622348,0.0607473296342396,0.5004680104573043,0.1502226267763032,0.3493093627663925,0.50103023096027,0.1493188983997848,0.34965087063994515,378.61383599141914,378.6120761984936,378.61383599141914,378.6439074456009
38,38.0,0.001459,56.66684345998663,31.678350323720824,34.69758118256602,1272.9230334162876,0.0826769246081205,0.046218713122308686,0.05062377094536382,0.179519408675793,0.46054588313307504,0.2574580289854808,0.2819960878814442,2.0,385.21504040563457,0.35000000000582077,23.093590999196106,11605.187413236234,0.5985555647235273,0.06705402378494267,0.33439041149152987,0.2042421887548286,0.6110654672095022,0.18469234403566923,2.0,385.21504040563457,0.14161690513719805,two-phase,0.075,6.0,0.175,0.025422983068725664,0.025360100752764663,0.15409642560706732,0.15298958474219318,0.03974771901455803,0.9043745497319939,0.05587773125344797,0.037987524449329665,0.9059998514936458,0.05601262405702449,0.5299695868973168,0.15072909163239223,0.319301321470291,0.5293756477698031,0.15061007321133035,0.32001427901886664,385.21504040563457,385.1457217110203,385.21504040563457,385.1043821562558
39,39.0,0.001459,61.94669826854401,28.89106042726812,32.06273973229713,1268.076325538194,0.09038023277380572,0.04215205716338419,0.046779537269421516,0.17931182720661143,0.5040394389025182,0.23507683692729664,0.2608837241701851,2.0,391.51595798520316,0.35000000000582077,23.011293296842254,11728.77372440401,0.6395102364428327,0.0592074147276441,0.30128234882952315,0.2524508149034337,0.5616914781495669,0.18585770694699943,2.0,391.51595798520316,0.11080006943666376,two-phase,0.075,6.0,0.175,0.0198677629053076,0.019906540375076814,0.15944406430130384,0.1590678245692351,0.04211982108910987,0.9076323722968106,0.05024780661407947,0.04297213903294314,0.9052167942691072,0.051811066697949666,0.5615976144765603,0.1512720620373729,0.28713032348606693,0.5617969404896447,0.15177554772813595,0.28642751178221937,391.51595798520316,391.49858174626695,391.51595798520316,391.58501371703056
40,40.0,0.001459,67.38256842243564,27.45832916377784,28.76560970422093,1262.715041464356,0.0983111673283336,0.04006170224995187,0.04196902455845834,0.18034189413674384,0.5451377107849903,0.2221430713130648,0.23271921790194475,2.0,395.35446389552624,0.35000000000582077,23.259800820014192,11933.620895278062,0.680870560287434,0.05484229757624691,0.26428714213631904,0.29306241885628387,0.5328445082474424,0.17409307289627374,2.0,395.35446389552624,0.09255200854386203,two-phase,0.075,6.0,0.175,0.01669100452696018,0.016728221503168897,0.16365088960978366,0.16282291357003958,0.04471325746260287,0.9111941733341997,0.04409256920319741,0.044021230607432654,0.9103565851658628,0.04562218422670451,0.5961767661515102,0.1518656955514897,0.25195753829700007,0.5968039686718196,0.15191382946333293,0.25128220186484745,395.35446389552624,395.36368160627893,395.35446389552624,395.46024737233915
41,41.0,0.001459,70.22599568363697,24.56563668372232,26.68915934390672,1258.6325271024357,0.10245972770242634,0.03584126392155087,0.038939483482759905,0.17724047510673713,0.5780831248659394,0.20221827943062481,0.21969859570343572,2.0,400.1617669466676,0.35000000000582077,22.815850847621324,11817.614431368522,0.7071420173769227,0.04870997345909739,0.24414800916397994,0.3384023244929124,0.48730513337237896,0.1742925421347086,2.0,400.1617669466676,0.06573133313213475,two-phase,0.075,6.0,0.175,0.011650252713738775,0.011669236367203678,0.16559022239299837,0.1651797758297498,0.0461630140875903,0.9131852554011654,0.04065173051124442,0.046397473361148356,0.913085845232686,0.04051668140616566,0.6155068545076905,0.15219754256846482,0.2322956029238447,0.6156959540116888,0.15211835286056816,0.23218569312774318,400.1617669466676,400.1466501085986,400.1617669466676,400.18900028678047
42,42.0,0.001459,74.56408986873284,23.62176401233891,23.60069467178634,1254.9331284263967,0.1087890071184812,0.03446415369400247,0.03443341352613627,0.17768657433861995,0.6122522622961957,0.19396036995076296,0.19378736775304137,2.0,402.556786976651,0.35000000000582077,23.033891421671765,11969.024153819726,0.7408598921780869,0.04615984033922643,0.21298026748268653,0.37340952109170217,0.46844706779531964,0.1581434111129782,2.0,402.556786976651,0.05404970308882184,two-phase,0.075,6.0,0.175,0.009603906585872278,0.009584732106689904,0.16808266775274766,0.168207552788857,0.04833550014705732,0.9161689272380443,0.03549557261489842,0.04958927203955242,0.9158012534167734,0.034609474543674204,0.6444733352849824,0.15269482120418104,0.20283184351083647,0.6453225112202873,0.15237862627752513,0.20229886250218754,402.556786976651,402.5536515065833,402.556786976651,402.3715071951445
43,43.0,0.001459,75.91161612385827,21.74384281287124,23.07255735399563,1252.6241380170052,0.11075504792470921,0.031724266663979137,0.03366286117947963,0.17614217576816799,0.6287821042387999,0.18010602245389246,0.1911118733073076,2.0,405.4684547567974,0.35000000000582077,22.77189697309516,11898.41419687748,0.7505759794106652,0.04224446270882306,0.20717955788051182,0.4025934789240681,0.4361346334039882,0.16127188767194361,2.0,405.4684547567974,0.03574919045786373,two-phase,0.075,6.0,0.175,0.006296940189198748,0.006301325907095537,0.16984523557896924,0.16975391321370464,0.04877143157112173,0.9167676313550637,0.03446093707381447,0.04877477371988244,0.917719083228848,0.033506143051269595,0.6502857543276217,0.15279460523665203,0.19691964043572632,0.6503048712713431,0.15239640730769147,0.19729872142096547,405.4684547567974,405.32411007710374,405.4684547567974,405.3717754046808
44,44.0,0.001459,79.57141460943858,19.577088169778992,21.779354539841272,1250.979353157173,0.11609469391517088,0.02856297163970755,0.03177607827362842,0.17643374382850685,0.6580073142245093,0.16189063962430386,0.18010204615118686,2.0,409.2824287542221,0.35000000000582077,22.830231143754627,12016.050226709622,0.7710402022122618,0.03726573433431046,0.19169406345342777,0.4480890936800917,0.3933368923010171,0.15857401401889118,2.0,409.2824287542221,0.011553730728337541,two-phase,0.075,6.0,0.175,0.0020384679675870534,0.0020391815484396693,0.1743952758609198,0.1742627123078188,0.049883665326415756,0.9182951626600167,0.03182117201356759,0.04977373450426545,0.9173007677675938,0.0329254977281408,0.6651155376116021,0.15304919375965487,0.18183526862874294,0.6640771150115856,0.1543489548470847,0.1815739301413298,409.2824287542221,409.1861657067135,409.2824287542221,409.33889975454343
45,45.0,0.001459,80.46465168223845,18.37700097532542,20.111985622651016,1248.865957613005,0.1173979268043859,0.026812044422999788,0.029343387023447833,0.1735533582508335,0.6764370795678457,0.1544887675653549,0.16907415286679944,2.0,410.91256559963375,0.35000000000582077,22.513547569574687,11875.79794282648,0.7861921886407426,0.035280761480759176,0.17852704987849835,0.47260616272222533,0.37587506457521064,0.15151877270256414,2.0,410.91256559963375,0.001602463045855984,two-phase,0.075,6.0,0.175,0.00027811284308116544,0.00027829530340332267,0.17327524540775235,0.1731924970147916,0.050808092695275885,0.9195647625229538,0.029627144781770275,0.05198098870280188,0.9186253447692919,0.029393666527906297,0.6774412360234656,0.15326079377338447,0.1692979702031499,0.6777893311338465,0.15311007705096902,0.16910059181518433,410.91256559963375,410.8976320759266,410.91256559963375,410.914685463985
46,46.0,0.001459,82.0161875839009,19.1475454241799,19.66074336197386,1248.0719133056573,0.11966161768491142,0.027936268773878472,0.028685024565119864,0.17628291102390975,0.678804411555703,0.15847406088097443,0.16272152756332253,2.0,410.30318710423177,0.35000000000582077,22.92779708521285,12072.575527052864,0.791368032981321,0.036298201372087995,0.17233376564659103,0.46975768605511153,0.3853720856787121,0.1448702282661764,2.0,410.30318710423177,0.006673958705505356,two-phase,0.075,6.0,0.175,0.0011765048686598486,0.0011795805892596877,0.1751064061552499,0.1752132499068575,0.051226573604469874,0.9201395002161408,0.028633926179389365,0.05185623921367567,0.9189406946275488,0.029203066158775534,0.6830209813430131,0.15335658335814875,0.16362243529883805,0.6818182338056192,0.1531102289128801,0.1650715372815007,410.30318710423177,410.2866603072295,410.30318710423177,410.0337868424625
47,47.0,0.001459,82.54544477996039,18.184107132976727,18.32389202543999,1247.17393169302,0.1204338039339622,0.026530612307013045,0.026734558465116944,0.1736989747060922,0.6933478112794997,0.15273902653659435,0.15391316218390594,2.0,411.5559015727372,0.35000000000582077,22.646212723245927,11948.039782382975,0.8032231016285547,0.03477258218742349,0.16200431618402172,0.4892937006352927,0.3718195660378619,0.13888673332684537,2.0,411.5559015727372,0.0,liquid,0.075,6.0,0.175,0.0,6.707866463240467e-16,0.1736989747060922,0.1731734296767732,0.052242968257944465,0.9206969414528323,0.027060090289223175,0.05226032146737374,0.9215837431941751,0.02615593533845104,0.6933478112794997,0.15273902653659435,0.15391316218390594,0.6944060187083957,0.1514743013719077,0.15411967991969663,411.5559015727372,411.4992826452512,411.5559015727372,411.680184611124
48,48.0,0.001459,83.80892806650533,17.025288637164046,18.623720682857044,1245.8094698100267,0.12227722604903128,0.024839896121622344,0.027172008476288426,0.17428913064694204,0.70157688890381,0.14252120042953562,0.15590191066665446,2.0,413.3721310573557,0.35000000000582077,22.665810843051553,11996.916518668875,0.8052106090440649,0.032163430331603717,0.16262596062433132,0.5091142657902907,0.3474713448927603,0.14341438931694897,2.0,413.3721310573557,0.0,liquid,0.075,6.0,0.175,0.0,2.0367406892156844e-15,0.17428913064694204,0.17465871927517324,0.056274517535502507,0.9145468637411056,0.029178618723391753,0.05755288921333868,0.9117182041277784,0.03072890665888292,0.70157688890381,0.14252120042953562,0.15590191066665446,0.7007661108687243,0.14304284051101793,0.15619104862025776,413.3721310573557,413.35442969874805,413.3721310573557,413.3857967079811
49,49.0,0.001459,84.25162120879546,16.67576238440349,18.17683979605592,1245.994479304531,0.12292311534363257,0.024329937318844693,0.026520009262445587,0.17377306192492284,0.7073772769034848,0.14000983264803282,0.15261289044848234,2.0,413.8875361383456,0.35000000000582077,22.625661967070887,11988.005704971663,0.8096954696415959,0.03151860363204192,0.15878592672636213,0.5173577761080758,0.34149354367355245,0.14114868021837176,2.0,413.8875361383456,0.0,liquid,0.075,6.0,0.175,0.0,2.0273720846667437e-16,0.17377306192492284,0.17411852240904485,0.05767793901842325,0.9132867399759246,0.02903532100565205,0.05704051083642548,0.9115995502064315,0.03135993895714297,0.7073772769034848,0.14000983264803282,0.15261289044848234,0.7058178490830784,0.1407944545341986,0.1533876963827229,413.8875361383456,413.893637623887,413.8875361383456,413.80562867194556
50,50.0,0.001459,87.53621530034287,17.325302326875562,16.705880089850673,1245.775752255997,0.12771533812320027,0.025277616094911446,0.02437387905109213,0.17736683326920383,0.7200632484053909,0.1425160252849843,0.1374207263096249,2.0,413.74779140587685,0.35000000000582077,23.236479353282313,12301.702632437718,0.824816536627045,0.03210430244727069,0.14307916092568437,0.5255214274264678,0.34756636769350807,0.12691220488002422,2.0,413.74779140587685,0.0,liquid,0.075,6.0,0.175,0.0,8.673581960699524e-16,0.17736683326920383,0.17757171214827552,0.05787362296337308,0.9163549154157861,0.025771461620840957,0.05691119887762686,0.9159855245417363,0.027103276580636826,0.7200632484053909,0.1425160252849843,0.1374207263096249,0.7192264644821739,0.14327532349871805,0.13749821201910806,413.74779140587685,413.8367327515293,413.74779140587685,413.84728696563354
